,address,state,baths,beds,list_price,is_foreclosure,latitude,longitude,CityName,CountyName,NeighborhoodName,ZipCodeName,StatusInactive,StatusActive,StatusPending,StatusPublicRecord,TypeCondo/Coop,TypeSingleFamilyResidential,TypeMulti Family,TypeOther,TypeTownhouse,TypeCondo/Co-op,TypeGarage
692,14944 SW 40th St #14944,FL,3.0,4.0,339900.0,0,25.7301,-80.4366,1,1,19,11,1,0,0,0,0,0,0,0,1,0,0
693,14945 SW 38th St,FL,2.0,3.0,560000.0,0,25.7324,-80.4369,1,1,19,11,1,0,0,0,0,1,0,0,0,0,0
694,14953 SW 38th Ter,FL,2.0,3.0,375000.0,0,25.7317,-80.437,1,1,19,11,1,0,0,0,0,1,0,0,0,0,0
695,14961 17th,FL,3.0,4.0,867699.0,0,25.7508,-80.4377,1,5,19,11,0,0,0,1,1,0,0,0,0,0,0
696,14961 42nd,FL,2.0,4.0,598660.0,0,25.7279,-80.4376,1,5,19,11,0,0,0,1,1,0,0,0,0,0,0
697,14961 SW 17th Ln,FL,3.0,4.0,599900.0,0,25.7508,-80.4376,1,1,19,11,1,0,0,0,0,1,0,0,0,0,0
698,14961 SW 41st Ln #NA,FL,3.0,3.0,420000.0,0,25.7297,-80.4369,1,1,19,11,1,0,0,0,0,0,0,0,1,0,0
699,14961 SW 42nd Ter,FL,2.0,4.0,589000.0,0,25.7279,-80.4376,1,1,19,11,1,0,0,0,0,1,0,0,0,0,0
700,14965 SW 41st Ln,FL,3.0,3.0,375000.0,0,25.7297,-80.437,1,1,19,11,1,0,0,0,0,1,0,0,0,0,0
701,14968 SW 23rd Way,FL,3.0,3.0,350000.0,0,25.7449,-80.4373,1,1,19,11,1,0,0,0,0,0,0,0,1,0,0
702,14969 SW 41st Ln #14969,FL,3.0,4.0,410000.0,0,25.7297,-80.437,1,1,19,11,1,0,0,0,0,0,0,0,1,0,0
703,14970 SW 23rd St,FL,3.0,3.0,345000.0,0,25.7455,-80.4374,1,1,19,11,1,0,0,0,0,0,0,0,1,0,0
704,14970 SW 48th Ter #27G,FL,1.0,1.0,175000.0,0,25.7203,-80.4365,1,1,19,11,1,0,0,0,1,0,0,0,0,0,0
705,14970 SW 49th LN #G,FL,1.0,1.0,199000.0,0,25.7193,-80.4361,1,1,19,11,1,0,0,0,1,0,0,0,0,0,0
706,14971 SW 36 terr,FL,2.0,3.0,375000.0,0,25.7338,-80.4377,1,1,19,11,1,0,0,0,0,1,0,0,0,0,0
707,14974 SW 18th Ter,FL,3.0,3.0,599000.0,0,25.7494,-80.4379,1,1,19,11,1,0,0,0,0,1,0,0,0,0,0
708,11715 SW 18th St #105,FL,2.0,2.0,199000.0,0,25.7528,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
709,11715 SW 18th St #307,FL,2.0,2.0,250000.0,0,25.7527,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
710,11715 SW 18th St #501,FL,2.0,2.0,189900.0,0,25.7528,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
711,11741 SW 18th St #1-32,FL,3.0,3.0,236000.0,0,25.7521,-80.3873,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
712,11742 SW 14 street,FL,3.0,4.0,354600.0,0,25.73,-80.3859,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
713,11750 Southwest 18th St #522-1,FL,1.0,1.0,114900.0,0,25.7505,-80.3862,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
714,11750 SW 18th St #117-1,FL,2.0,2.0,160000.0,0,25.7505,-80.3862,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
715,11750 SW 18th St #125-1,FL,2.0,2.0,268000.0,0,25.751,-80.386,1,1,19,12,0,1,0,0,1,0,0,0,0,0,0
716,11750 SW 18th St #201-1,FL,1.0,1.0,125000.0,0,25.751,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
717,11750 SW 18th St #218-1,FL,2.0,2.0,180000.0,0,25.751,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
718,11750 SW 18th St #308-1,FL,2.0,3.0,225000.0,0,25.751,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
719,11750 SW 18th St #310-1,FL,2.0,3.0,260000.0,0,25.751,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
720,11750 SW 18th St #312-1,FL,1.0,1.0,145000.0,0,25.751,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
721,11750 SW 18th St #314-1,FL,2.0,2.0,190000.0,1,25.7506,-80.3863,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
722,11750 SW 18th St #320-1,FL,2.0,2.0,169000.0,0,25.751,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
723,11750 SW 18th St #403-1,FL,2.0,2.0,159000.0,0,25.751,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
724,11750 SW 18th St #422-1,FL,1.0,1.0,155000.0,0,25.751,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
725,11750 SW 18th St #505-1,FL,2.0,2.0,230000.0,0,25.7506,-80.3863,1,1,19,12,0,1,0,0,1,0,0,0,0,0,0
726,11750 SW 18th St #520-1,FL,2.0,2.0,250000.0,0,25.751,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
727,11750 SW 18th St #521-1,FL,1.0,1.0,140000.0,0,25.751,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
728,11751 SW 18th St #1-38,FL,3.0,3.0,209500.0,0,25.7525,-80.3869,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
729,11751 SW 29th St,FL,2.0,3.0,450000.0,0,25.7427,-80.3861,1,1,19,12,1,0,0,0,0,1,0,0,0,0,0
730,11755 SW 18 ST #110,FL,2.0,3.0,260000.0,0,25.7349,-80.3849,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
731,11755 SW 18th St #302,FL,2.0,2.0,199500.0,0,25.7527,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
732,11755 SW 37th St,FL,1.0,3.0,415000.0,1,25.7349,-80.3849,1,1,19,12,1,0,0,0,0,1,0,0,0,0,0
733,11757 SW 18th St #0,FL,2.0,1.0,185000.0,0,25.7525,-80.3869,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
734,11761 SW 27th St,FL,2.0,3.0,595000.0,0,25.7436,-80.3862,1,1,19,12,0,0,1,0,0,1,0,0,0,0,0
735,11765 SW 18th St #9,FL,2.0,2.0,225000.0,0,25.7524,-80.3869,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
736,11770 SW 31st St,FL,2.0,3.0,500000.0,0,25.7409,-80.3858,1,1,19,12,1,0,0,0,0,1,0,0,0,0,0
737,11771 SW 24th Ter,FL,2.0,3.0,399000.0,0,25.7459,-80.3861,1,1,19,12,1,0,0,0,0,1,0,0,0,0,0
738,11774 SW 32nd St,FL,2.0,4.0,450000.0,0,25.7394,-80.386,1,1,19,12,1,0,0,0,0,1,0,0,0,0,0
739,11774 SW 37 St,FL,1.0,2.0,390000.0,0,25.7344,-80.3856,1,1,19,12,1,0,0,0,0,1,0,0,0,0,0
740,11780 Southwest 18th St #313-2,FL,1.0,1.0,120000.0,0,25.7502,-80.3863,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
741,11780 SW 18 #529-2,FL,2.0,2.0,162000.0,0,25.7502,-80.3863,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
742,11780 SW 18 ST #130-2,FL,2.0,4.0,210000.0,0,25.7502,-80.3863,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
743,11780 SW 18th St #104-2,FL,2.0,2.0,209000.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
744,11780 SW 18th St #122-2,FL,1.0,1.0,160000.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
745,11780 SW 18th St #130-2,FL,2.0,4.0,260000.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
746,11780 SW 18th St #206-2,FL,2.0,2.0,165000.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
747,11780 SW 18th St #218-2,FL,2.0,2.0,175000.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
748,11780 SW 18th St #229-2,FL,2.0,2.0,220000.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
749,11780 SW 18th St #231-2,FL,2.0,2.0,185000.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
750,11780 SW 18th St #322-2,FL,1.0,1.0,135000.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
751,11780 SW 18th St #324-2,FL,2.0,2.0,204900.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
752,11780 SW 18th St #330-2,FL,2.0,3.0,229900.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
753,11780 SW 18th St #403-2,FL,2.0,2.0,162500.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
754,11780 SW 18th St #418-2,FL,2.0,2.0,204800.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
755,11780 SW 18th St #422-2,FL,1.0,1.0,135000.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
756,11780 SW 18th St #428,FL,2.0,3.0,179000.0,0,25.7502,-80.3863,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
757,11780 SW 18th St #502-2,FL,1.0,1.0,135000.0,1,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
758,11780 SW 18th St #507-2,FL,2.0,2.0,161000.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
759,11780 SW 18th St #513-2,FL,1.0,1.0,159000.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
760,11780 SW 18th St #514-2,FL,2.0,2.0,195000.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
761,11780 SW 18th St #521-2,FL,1.0,1.0,130000.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
762,11780 SW 18th St #5222,FL,1.0,1.0,155000.0,0,25.7501,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
763,11781 SW 16th St,FL,3.0,3.0,400000.0,0,25.753,-80.4006,1,1,19,12,1,0,0,0,0,1,0,0,0,0,0
764,11781 SW 18th St #5,FL,2.0,1.0,145000.0,0,25.7525,-80.3869,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
765,11781 SW 31St,FL,2.0,3.0,379900.0,0,25.7406,-80.3863,1,1,19,12,1,0,0,0,0,1,0,0,0,0,0
766,11789 SW 18th St #4-30,FL,2.0,2.0,220000.0,0,25.7521,-80.3876,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
767,11790 Southwest 18th St #230-3,FL,2.0,3.0,140000.0,0,25.7488,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
768,11790 SW 16th St,FL,3.0,3.0,445000.0,0,25.7529,-80.387,1,1,19,12,1,0,0,0,0,1,0,0,0,0,0
769,11790 SW 18th St,FL,2.0,2.0,223000.0,0,25.7488,-80.386,1,1,19,12,1,0,0,0,0,1,0,0,0,0,0
770,11790 SW 18th St #103-3,FL,2.0,2.0,174000.0,0,25.7489,-80.3867,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
771,11790 SW 18th St #114-3,FL,2.0,2.0,117000.0,0,25.7488,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
772,11790 SW 18th St #118-3,FL,2.0,2.0,240000.0,0,25.7491,-80.3866,1,1,19,12,0,1,0,0,1,0,0,0,0,0,0
773,11790 SW 18th St #128-3,FL,2.0,3.0,180000.0,0,25.7488,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
774,11790 SW 18th St #131-3,FL,2.0,2.0,210000.0,0,25.7489,-80.3867,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
775,11790 SW 18th St #218-3,FL,2.0,2.0,210000.0,0,25.7491,-80.3866,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
776,11790 SW 18th St #220-3,FL,2.0,2.0,129000.0,1,25.7488,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
777,11790 SW 18th St #302-3,FL,1.0,1.0,200000.0,0,25.7491,-80.3866,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
778,11790 SW 18th St #304-3,FL,2.0,2.0,223000.0,0,25.7491,-80.3866,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
779,11790 SW 18th St #306-3,FL,2.0,2.0,179000.0,0,25.7489,-80.3867,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
780,11790 SW 18th St #314-3,FL,2.0,2.0,169900.0,0,25.7488,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
781,11790 SW 18th St #402-3,FL,1.0,1.0,105000.0,1,25.7488,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
782,11790 SW 18th St #422-3,FL,1.0,1.0,135000.0,0,25.7489,-80.3867,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
783,11790 SW 18th St #503-3,FL,2.0,2.0,170000.0,0,25.7488,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
784,11790 SW 18th St #510-3,FL,2.0,2.0,175000.0,0,25.7488,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
785,11790 SW 18th St #514-3,FL,2.0,2.0,165000.0,0,25.7488,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
786,11790 SW 18th St #526-3,FL,2.0,2.0,170000.0,0,25.7488,-80.386,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
787,11795 SW 18th St #9-31,FL,2.0,2.0,190000.0,0,25.7521,-80.3876,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
788,11800 Southwest 18th St #113-4,FL,2.0,2.0,155000.0,0,25.749,-80.3874,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
789,11800 SW 18th St  #322-4,FL,1.0,1.0,130000.0,0,25.749,-80.3874,1,3,19,12,1,0,0,0,1,0,0,0,0,0,0
790,11800 SW 18th St #114-4,FL,2.0,2.0,170000.0,0,25.7489,-80.3867,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
791,11800 SW 18th St #127-4,FL,2.0,2.0,180000.0,0,25.7489,-80.3867,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
792,11800 SW 18th St #206-4,FL,2.0,2.0,180000.0,0,25.7489,-80.3867,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
793,11800 SW 18th St #209-4,FL,2.0,2.0,250000.0,0,25.7489,-80.3868,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
794,11800 SW 18th St #216-4,FL,2.0,2.0,167500.0,0,25.7489,-80.3867,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
795,11800 SW 18th St #303-4,FL,2.0,2.0,175000.0,0,25.7515,-80.3884,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
796,11800 SW 18th St #313,FL,2.0,2.0,158000.0,0,25.7489,-80.3867,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
797,11800 SW 18th St #329-4,FL,2.0,2.0,155000.0,0,25.7489,-80.3867,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
798,11800 SW 18th St #410-4,FL,2.0,3.0,235000.0,0,25.7489,-80.3868,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
799,11800 SW 18th St #420-4,FL,2.0,2.0,165000.0,0,25.7515,-80.3884,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
800,11800 SW 18th St #5084,FL,2.0,2.0,181900.0,0,25.7489,-80.3867,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
801,11800 SW 18th St #514-4,FL,2.0,2.0,178900.0,0,25.7489,-80.3867,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
802,11800 SW 18th Street #302-4,FL,2.0,2.0,205000.0,0,25.7489,-80.3868,1,2,19,12,1,0,0,0,1,0,0,0,0,0,0
803,11800 SW 34th St,FL,1.0,2.0,599000.0,0,25.737,-80.3862,1,1,19,12,1,0,0,0,0,1,0,0,0,0,0
804,11801 SW 18th St #3-25,FL,3.0,2.0,235000.0,0,25.7523,-80.3885,1,1,19,12,1,0,0,0,1,0,0,0,0,0,0
805,11811 SW 25th Ter,FL,2.0,4.0,750000.0,0,25.745,-80.3868,1,1,19,12,0,0,1,0,0,1,0,0,0,0,0
806,11821 Southwest 18th St #2-23,FL,3.0,3.0,258000.0,0,25.7526,-80.3879,1,1,19,12,1,0,0,0,0,0,0,0,1,0,0
807,11821 SW 31St,FL,3.0,4.0,450000.0,0,25.7214,-80.3848,1,1,16,12,1,0,0,0,0,1,0,0,0,0,0
809, #405-C,FL,2.0,3.0,549900.0,0,25.8074,-80.2122,1,1,15,13,1,0,0,0,1,0,0,0,0,0,0
810,100 SW 28th Rd,FL,2.0,3.0,699000.0,0,25.7522,-80.2085,1,1,20,13,1,0,0,0,0,1,0,0,0,0,0
811,100 SW 30th Rd,FL,1.0,3.0,1150000.0,0,25.7511,-80.2103,1,3,20,13,1,0,0,0,0,1,0,0,0,0,0
812,1001 SW 23rd Rd,FL,3.0,3.0,649900.0,0,25.7627,-80.2098,1,1,21,13,1,0,0,0,0,1,0,0,0,0,0
813,101 SW 21st Rd,FL,4.0,4.0,1350000.0,0,25.7562,-80.2018,1,1,2,13,1,0,0,0,0,1,0,0,0,0,0
814,101 SW 22nd Rd,FL,2.0,4.0,731000.0,1,25.7557,-80.2026,1,3,2,13,1,0,0,0,0,0,0,1,0,0,0
815,1010 SW 22 St #1,FL,4.0,3.0,1500000.0,0,25.7509,-80.2116,1,1,20,13,1,0,0,0,0,0,0,0,1,0,0
816,1010 SW 22nd St,FL,2.0,2.0,549000.0,0,25.7509,-80.2116,1,1,20,13,1,0,0,0,0,1,0,0,0,0,0
817,1012 SW 23rd Rd,FL,2.0,3.0,499000.0,0,25.7625,-80.2105,1,3,8,13,1,0,0,0,0,1,0,0,0,0,0
818,1027 SW 12th St,FL,0.0,0.0,830000.0,0,25.7623,-80.212,1,1,20,13,1,0,0,0,0,0,1,0,0,0,0
819,1027 SW 22nd St,FL,2.0,3.0,698000.0,0,25.7514,-80.2122,1,1,20,13,1,0,0,0,0,1,0,0,0,0,0
820,1029 SW 24th Rd,FL,2.0,3.0,599000.0,0,25.7625,-80.211,1,1,20,13,1,0,0,0,0,1,0,0,0,0,0
821,105 Southwest 20 RD,FL,3.0,4.0,900000.0,0,25.7568,-80.201,1,3,2,13,1,0,0,0,0,1,0,0,0,0,0
822,105 SW 20 Rd,FL,3.0,4.0,900000.0,0,25.7568,-80.201,1,3,8,13,1,0,0,0,0,1,0,0,0,0,0
823,105 SW 20th Rd,FL,3.0,3.0,799000.0,0,25.7568,-80.201,1,1,2,13,1,0,0,0,0,1,0,0,0,0,0
824,1053 SW 22nd St,FL,3.0,3.0,680000.0,0,25.7514,-80.2125,1,1,20,13,1,0,0,0,0,1,0,0,0,0,0
825,1080 Brickell Ave,FL,1.0,1.0,457000.0,0,25.7522,-80.2011,1,1,2,13,1,0,0,0,1,0,0,0,0,0,0
826,1080 Brickell Ave 2303,FL,1.0,1.0,465000.0,0,25.7522,-80.2011,1,3,2,13,1,0,0,0,1,0,0,0,0,0,0
827,11 SW 19th Rd,FL,5.0,4.0,2450000.0,0,25.7558,-80.199,1,1,2,13,1,0,0,0,0,1,0,0,0,0,0
828,110 SW 25th Rd,FL,2.0,3.0,750000.0,0,25.7537,-80.2057,1,1,2,13,1,0,0,0,0,1,0,0,0,0,0
829,111 SW 29th Rd,FL,4.0,4.0,1200000.0,0,25.752,-80.209,1,1,20,13,1,0,0,0,0,1,0,0,0,0,0
830,1111 SW 11th Ave,FL,0.0,0.0,725000.0,0,25.7626,-80.2124,1,1,20,13,1,0,0,0,0,0,1,0,0,0,0
831,1111 SW 13th St,FL,0.0,0.0,2200000.0,0,25.7613,-80.2128,1,1,20,13,1,0,0,0,0,0,1,0,0,0,0
832,1114 SW 11th Ave,FL,3.0,3.0,1350000.0,0,25.7625,-80.2129,1,3,20,13,1,0,0,0,0,1,0,0,0,0,0
833,1114 SW 12th Ave,FL,0.0,0.0,260000.0,0,25.7625,-80.2149,1,1,20,13,1,0,0,0,0,0,1,0,0,0,0
834,1121 SW 12 #1121,FL,3.0,4.0,1195000.0,0,25.7622,-80.2131,1,3,20,13,1,0,0,0,0,0,0,0,1,0,0
835,1123 SW 12th St,FL,4.0,4.0,1299000.0,0,25.7621,-80.213,1,1,20,13,0,1,0,0,0,1,0,0,0,0,0
836,1128 SW 11th St,FL,1.0,3.0,600000.0,0,25.7627,-80.2132,1,1,20,13,1,0,0,0,0,1,0,0,0,0,0
837,1141-1143 SW 12th Ave,FL,0.0,0.0,550000.0,0,25.7624,-80.214,1,1,20,13,1,0,0,0,0,0,1,0,0,0,0
838,115 SW 23rd Rd,FL,2.0,3.0,620000.0,0,25.7551,-80.2035,1,1,2,13,1,0,0,0,0,1,0,0,0,0,0
839,1176 Southwest 22nd Terrace #1,FL,4.0,3.0,914000.0,0,25.75,-80.2135,1,3,20,13,1,0,0,0,0,0,0,0,1,0,0
840,1176 SW 22 Ter #2,FL,4.0,3.0,760000.0,0,25.75,-80.2135,1,1,20,13,1,0,0,0,0,0,0,0,1,0,0
841,1176 SW 22nd Ter,FL,4.0,3.0,880000.0,0,25.7501,-80.2135,1,1,20,13,1,0,0,0,0,1,0,0,0,0,0
842,1176 SW 22nd Ter #1,FL,4.0,3.0,850000.0,0,25.7501,-80.2135,1,1,20,13,1,0,0,0,0,0,0,0,1,0,0
843,119 SW 32nd Rd,FL,5.0,4.0,824900.0,0,25.7506,-80.2121,1,1,20,13,1,0,0,0,0,1,0,0,0,0,0
844,120 Southwest 26th Rd,FL,3.0,3.0,839900.0,0,25.7533,-80.2069,1,1,2,13,1,0,0,0,0,1,0,0,0,0,0
845,120 SW 22nd Rd,FL,2.0,3.0,799000.0,0,25.7555,-80.2033,1,1,2,13,1,0,0,0,0,1,0,0,0,0,0
846,120 SW 24th Rd,FL,3.0,4.0,1400000.0,0,25.7544,-80.2049,1,1,2,13,1,0,0,0,0,1,0,0,0,0,0
847,120 SW 25th Rd,FL,3.0,3.0,899999.0,0,25.7539,-80.2058,1,1,2,13,1,0,0,0,0,1,0,0,0,0,0
848,1201 SW 12th Ave,FL,2.0,3.0,485000.0,0,25.7618,-80.2141,1,1,20,13,1,0,0,0,0,1,0,0,0,0,0
849,1212 SW 12th Ave,FL,2.0,3.0,639000.0,0,25.7617,-80.2146,1,1,20,13,1,0,0,0,0,1,0,0,0,0,0
850,123 SW 17th Rd,FL,2.0,2.0,760000.0,0,25.7595,-80.198,1,3,2,13,0,0,0,1,0,1,0,0,0,0,0
851,123 SW 17th Rd #103,FL,2.0,2.0,334900.0,0,25.7595,-80.198,1,1,2,13,1,0,0,0,1,0,0,0,0,0,0
852,123 SW 17th Rd #104,FL,2.0,2.0,719000.0,0,25.7595,-80.198,1,3,2,13,1,0,0,0,0,0,0,0,1,0,0
853,1244 SW 12th Ave,FL,0.0,0.0,445000.0,0,25.7612,-80.2146,1,1,20,13,1,0,0,0,0,0,1,0,0,0,0
854,126 Southwest 17th Rd #405,FL,1.0,2.0,235000.0,0,25.759,-80.1981,1,3,2,13,1,0,0,0,1,0,0,0,0,0,0
855,126 Southwest 17th Rd #408,FL,1.0,2.0,235000.0,0,25.759,-80.1981,1,3,2,13,1,0,0,0,1,0,0,0,0,0,0
856,126 SW 17 Rd #301,FL,1.0,2.0,228900.0,0,25.759,-80.1981,1,3,8,13,1,0,0,0,1,0,0,0,0,0,0
857,126 SW 17 RD #601,FL,1.0,2.0,250000.0,0,25.759,-80.1981,1,1,2,13,1,0,0,0,1,0,0,0,0,0,0
858,126 SW 17 Road  #209,FL,1.0,2.0,262000.0,0,25.759,-80.1981,1,3,2,13,1,0,0,0,1,0,0,0,0,0,0
859,126 SW 17 Road #209,FL,1.0,2.0,262000.0,0,25.759,-80.1981,1,1,2,13,1,0,0,0,1,0,0,0,0,0,0
860,126 SW 17th Rd #209,FL,1.0,2.0,258000.0,0,25.759,-80.1981,1,1,2,13,1,0,0,0,1,0,0,0,0,0,0
861,126 SW 17th Rd #306,FL,1.0,2.0,220000.0,0,25.759,-80.1981,1,3,8,13,1,0,0,0,1,0,0,0,0,0,0
862,126 SW 17th Rd #401,FL,1.0,2.0,277900.0,0,25.759,-80.1981,1,1,2,13,1,0,0,0,1,0,0,0,0,0,0
863,126 SW 17th Rd #404,FL,1.0,2.0,275000.0,0,25.759,-80.1981,1,1,2,13,1,0,0,0,1,0,0,0,0,0,0
864,126 SW 17th Rd #405,FL,1.0,2.0,245000.0,0,25.759,-80.1981,1,1,2,13,1,0,0,0,1,0,0,0,0,0,0
865,126 SW 17th Rd #408,FL,1.0,2.0,245000.0,0,25.759,-80.1981,1,3,8,13,1,0,0,0,0,0,0,0,0,1,0
866,126 SW 17th Rd #502,FL,1.0,2.0,245000.0,0,25.759,-80.1981,1,3,8,13,1,0,0,0,1,0,0,0,0,0,0
867,126 SW 17th Rd #504,FL,1.0,2.0,225000.0,0,25.759,-80.1981,1,1,2,13,1,0,0,0,1,0,0,0,0,0,0
868,126 SW 17th Rd #605,FL,1.0,2.0,260000.0,0,25.759,-80.1981,1,3,2,13,1,0,0,0,0,0,0,0,0,1,0
869,126 SW 17th Rd #608,FL,1.0,2.0,227000.0,0,25.759,-80.1981,1,1,2,13,1,0,0,0,1,0,0,0,0,0,0
870,126 SW 17th Road #508,FL,1.0,2.0,229900.0,0,25.759,-80.1981,1,1,2,13,1,0,0,0,1,0,0,0,0,0,0
871,131 SW 23rd Rd,FL,2.0,2.0,585000.0,0,25.7555,-80.2038,1,1,2,13,1,0,0,0,0,1,0,0,0,0,0
872,135 SW 22nd Rd,FL,3.0,4.0,1590000.0,0,25.7561,-80.2029,1,1,2,13,1,0,0,0,0,1,0,0,0,0,0
873,135 SW 25TH RD,FL,2.0,2.0,649900.0,0,25.7543,-80.2053,1,1,2,13,1,0,0,0,0,1,0,0,0,0,0
874,136 NW 26  St #202,FL,1.0,1.0,301400.0,0,25.8384,-80.1993,1,1,10,13,1,0,0,0,1,0,0,0,0,0,0
875,136 NW 26  St #204,FL,1.0,1.0,304825.0,0,25.843,-80.1993,1,1,10,13,1,0,0,0,1,0,0,0,0,0,0
876,136 NW 26  St #506,FL,1.0,1.0,308250.0,0,25.8384,-80.1993,1,1,10,13,1,0,0,0,1,0,0,0,0,0,0
877,136 NW 26  St #M1,FL,1.0,1.0,310500.0,0,25.843,-80.1993,1,1,10,13,1,0,0,0,1,0,0,0,0,0,0
878,136 NW 26  St #M3,FL,2.0,2.0,445250.0,0,25.8384,-80.1993,1,1,10,13,0,0,1,0,1,0,0,0,0,0,0
879,136 Nw 26 St #205,FL,1.0,1.0,306000.0,0,25.8539,-80.1998,1,1,10,13,0,0,1,0,1,0,0,0,0,0,0
880,136 NW 26 st #206,FL,1.0,1.0,314550.0,1,25.843,-80.1993,1,1,10,13,1,0,0,0,1,0,0,0,0,0,0
881,136 NW 26 St #207,FL,1.0,1.0,299250.0,0,25.9406,-80.2052,1,1,10,13,1,0,0,0,1,0,0,0,0,0,0
